,Item Name,Comments,Price
2128,MSI GeForce 8800 GTS DirectX 10 NX8800GTS-T2D640E-HD OC 640MB 320-Bit GDDR3 PCI Express x16 HDCP Ready SLI Support Video Card,,$185.00
2129,Intel Dual Band Wireless-N 7260 7260HMW AN 802.11a/g/n Wifi + Bluetooth 4.0 Card,,$15.75
2130,ASUS Radeon HD 5970 DirectX 11 EAH5970/2DIS/2GD5 2GB 512 (256 x 2)-Bit GDDR5 PCI Express 2.1 x16 HDCP Ready CrossFireX Support Dual GPU Onboard CrossFire Video Card w/ Eyefinity,,$270.00
2131,ZOTAC GeForce GTX 1070 Ti DirectX 12 ZT-P10710G-10P 8GB 256-Bit GDDR5 PCI Express 3.0 Video Card - Mini,,$625.00
2132,EVGA 06G-P4-1163-KR  NVIDIA GeForce GTX 1660 XC GAMING 6GB GDDR5 DVI/HDMI/DisplayPort PCI-Express Video Card,,$270.01
2133,ZOTAC GeForce GTX 1050 DirectX 12 ZT-P10500A-10L 2GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready Mini Video Card,,$279.99
2134,Linksys WGA600N Ethernet Port Dual-Band Wireless-N Gaming Adapter,,$99.95
2135,XFX Radeon RX 580 8GB GDDR5 GTR-S Black Crimson Edition 1431MHz OC+ RX-580A8DFR6,,$232.36
2136,GIGABYTE GeForce GTX 1070 Ti DirectX 12 GV-N107TWF2-8GD 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support ATX Video Card,,$620.00
2137,"GIGABYTE GeForce GTX 1050 OC Low Profile 2GB Video Card, GBTGV-N1050OC-2GL",,$254.90
2138,PNY GeForce GTX 1660 Ti Graphic Card - 6 GB,,$321.94
2139,Topwin New PC USB 150Mbps Mini Wireless Wifi LAN Internet Adapter 802.11 n/g/b Network,,$2.99
2140,"CORN NVIDIA GeForce GTX 950 128-Bit 2GB GDDR5 Graphic Card with dual fans Video Card GPU PCI Express 3.0 DP/DVI-D/HDMI,Play for LOL,PUBG,OW,War Thunder etc.",,$89.99
2141,ETopSell USB 3.0 Quad Port PCI-E Express Extender PCIe USB RISER 6-Pin PCI-E 16x to 1x Powered Riser Adapter Card w/ 60cm USB 3.0 Extension Cable & 6-Pin PCI-E to SATA,,$56.97
2142,"ASUS GT730-SL-2GD5-BRK - Graphics card - GF GT 730 - 2 GB GDDR5 - PCIe 2.0 x16 low profile - DVI, D-Sub, HDMI - fanless",,$150.14
2143,"PCIe 1x to 16x PCI Express Extender Rise Card,USB 3.0 PCI-e Extension Adapter w/ SATA to Molex 4 pin Cable for Mining Machine",,$9.95
2144,ASUS GeForce GT 710 GT710-SL-1GD5 1GB 32-Bit GDDR5 PCI Express 2.0 HDCP Ready Video Card,,$105.90
2145,EVGA GeForce GTX 550 Ti (Fermi) DirectX 11 02G-P3-1559-KR 2GB 192-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,,$259.00
2146,Sapphire Technology 11289-06-20G Radeon Pulse RX 590 8GB GDDR5 Dual HDMI/ DVI-D/ Dual DP w/ Backplate (UEFI) PCI-E Graphic Cards VIdeo GPU Card,,$249.00
2147,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 Ti DUKE 11G OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,,"$1,199.00"
2148,ZOTAC GeForce GTX 1080 Ti AMP Edition 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810D-10P,,"$1,215.00"
2149,GIGABYTE Ultra Durable 2 Series GeForce GT 730 DirectX 12 GV-N730D3-2GI (rev. 2.0) 2GB 64-Bit DDR3 PCI Express 2.0 ATX Video Cards,,$149.00
2150,Linksys WMP55AG PCI Dual-Band Wireless A+G Adapter,,$145.00
2151,MSI GeForce GTX 1080 Ti DirectX 12 GTX 1080 Ti AERO 11G OC 11GB 352-Bit GDDR5X PCI Express 3.0 x16 HDCP Ready SLI Support Video Card,,"$1,210.00"
2152,MSI GeForce 7300LE DirectX 9 NX7300LE-TD256EH 256MB 64-Bit GDDR2 PCI Express x16 Video Card,,$99.00
2153,HT | OMEGA eClaro 7.1 Channels PCI Express x1 Interface Sound Card,,$237.98
2154,XFX Double D FX-787A-CDBC Radeon HD 7870 GHz Edition Black Edition 2GB 256-bit GDDR5 PCI Express 3.0 x16 HDCP Ready CrossFireX Support Video Card,,$289.00
2155,"Rivo Dual M.2 to PCIe 3.0  X4 and SATA III Adapter Card - Add M.2 SSD Devices to PC or Motherboard, Supports 1 M.2 PCIe 3.0 SSD (M-Key) and Second M.2 SATA III (B Key) SSD",,$25.99
2156,EVGA GeForce GTX 950 DirectX 12 02G-P4-1953-KR 2GB 128-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,,$320.00
2157,"Open Box: ZOTAC GAMING GeForce RTX 2080 Twin Fan 8GB GDDR6 256-bit Gaming Graphics Card, IceStorm 2.0 Cooling, Active Fan Control, Metal Backplate, Spectra Lighting, ZT-T20800G-10P",,$655.99
2158,HT | OMEGA FENIX 7.1 Channels PCI Express x1 Interface Sound Card,,$129.98
2159,"EVGA GeForce GTX 1080 FTW HYBRID GAMING 8GB, 08G-P4-6288-KR, GDDR5X, RGB LED, All-In-One Watercooling with 10CM FAN, 10 Power Phases, Double BIOS, DX12 OSD Support (PXOC) Video Graphics Card",,$899.00
2160,"EnLabs PCIEU3C20SC PCIe Express Card to USB 3.0 Type-C w/ 2.4A Quick Charging and 19Pin USB 3.0 Dual,Port Power by 15pin SATA","Limited time offer, ends 09/15",$17.88
2161,ASUS STRIX SOAR 8 Channels PCI Express Interface Sound Card,,$112.56
2162,Mignova USB WiFi Adapter - Dual Band 2.4G/5G Mini 11AC 600Mbps Wireless WiFi Dongle Network Card for Desktop Laptop Windows XP / 10/8 / 7 Vista Mac,,$10.29
2163,Channel 5.1 Surround 3D PCI Sound Audio Card for PC Windows XP/Vista/7,,$9.99
2164,Unlocked Sierra MC7700 3G EV-DO Rev A HSPA HSPA+ 4G LTE WWAN Module PCI-E Card,,$28.00
2165,AMD Radeon HD 5970 DirectX 11 HD5970 2GB 256-Bit GDDR5 PCI Express 2.1 x16 HDCP Ready CrossFireX Support Video Card,,$259.00
2166,ASUS GeForce GTX 560 Ti (Fermi) DirectX 11 ENGTX560 TI DCII/2DI/1GD5 1GB 256-Bit GDDR5 PCI Express 2.0 x16 HDCP Ready SLI Support Video Card,,$220.00
2167,Intel I350-T4 Gigabit Ethernet Network Server Adapter RJ45 PCI-Express Lan Card I350-T4 V2 Quad Ports 1000Mbps,,$14.99
2168,XFX Radeon RX 480 DirectX 12 RX480M8BFA6 8GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support Video Card,,$415.00
2169,axGear Serial PCI-E Controller Card DB9 Com Port PCI Express Adapter 2 Ports RS-232 DB9,,$9.99
2170,"SAPPHIRE NITRO Radeon R9 390 DirectX 12 100382NTOCL 8GB 512-Bit GDDR5 PCI Express 3.0 2.2 Slot, ATX Tri-X OC Version (UEFI) Video Card",,$499.00
2171,Intel Wi-Fi 6 AX200 802.11ax Dual Band Bluetooth 5.0 Wifi Network Card AX200NGW,"Limited time offer, ends 09/15",$25.95
2172,ASUS Radeon HD 6850 DirectX 11 EAH6850 DC/2DIS/1GD5/V2 1GB 256-Bit GDDR5 PCI Express 2.1 x16 HDCP Ready CrossFireX Support Video Card with Eyefinity,,$259.00
2173,"EnLabs PCIe X1 to 2 x SATA 6G (HDD/SSD) with Standard Profile Bracket,ASM1061 Chipset PCI-Express to Dual SATA III Ports 6GB/s Expansion Card","Limited time offer, ends 09/19",$17.33
2174,axGear USB Wireless N Network Card Cordless Nano Ethernet WiFi Internet Adapter,,$7.09
2175,ZOTAC GeForce GTX 1080 Ti AMP Extreme 11GB GDDR5X 352-bit Gaming Graphics Card VR Ready 16+2 Power Phase Freeze Fan Stop IceStorm Cooling Spectra Lighting ZT-P10810C-10P,,"$1,225.00"
2176,Intel X722DA4 10Gigabit Ethernet Card,,$734.86
2177,"EnLabs PCIe X1 To MSATA SSD & SATA3.0 Combo Expansion Card, ASM1061 Chipset PCI Express Controller Mini SATA SSD Adapter for PC Desktop w/ Standard Profile Bracket","Limited time offer, ends 09/13",$17.32
2178,PNY GeForce GT 430 (Fermi) DirectX 11 VCGGT4301XPB 1GB 128-Bit DDR3 PCI Express 2.0 x16 HDCP Ready Low Profile Video Card,,$175.00
2179,PNY GeForce 7900GS DirectX 9 VCG7900SXPB 256MB 256-Bit GDDR3 PCI Express x16 SLI Support Video Card,,$175.00
2180,PNY GeForce FX 5200 DirectX 9 VCGFX522APB 256MB 128-Bit DDR AGP 8X Video Card,,$135.00
2181,Sapphire VCX 11256-28-21G Radeon RX 470 4GB GDDR5 PCI Express DVI-D,,$339.99
2182,ASUS Radeon HD 5670 (Redwood) DirectX 11 EAH5670/DI/512MD 512MB 128-Bit GDDR5 PCI Express 2.1 x16 HDCP Ready CrossFireX Support Video Card,,$129.99
2183,ALFA AWUS036NH 2W 2000mW Long-Rang USB Wireless N 802.11n WiFi Network Adapter,,$24.98
2184,"Intel Centrino 6205 IEEE 802.11 Dual Band N600 Mini PCI Express Wi-Fi Adapter, 2.4GHz 300Mbps/5GHz 300Mbps-OEM",,$14.99
2185,Crestron DM-NVX-351C DigitalMedia 4K60 HDR Network Encoder/Decoder Card,,"$1,299.00"
2186,GIGABYTE AORUS GeForce GTX 1080 Ti DirectX 12 GV-N108TAORUS X-11GD 11GB 352-Bit GDDR5X PCI Express 3.0 x16 SLI Support ATX Xtreme Edition Video Card,,"$1,280.00"
2187,QNAP QXG-10G2SF-CX4 Dual-Port SFP+ 10GBE (PCIE 3.0 x8) Network Expansion Card,,$334.38
2188,NEW TRENDnet TUC-ETG USB-C (Type-C) to Gigabit Ethernet Adapter Card USB C,,$51.96
2189,NEW Apple Airport Extreme BCM94322MC Wireless WIFI Card For All Mac Pro MB988Z/A,,$58.46
2190,"6-Pack Mining Card, Riser Card, PCIe (PCI Express) 16x to 1x Riser Adapter, USB 3.0 Extension Cable 60cm, 6 pin PCI-E to SATA Power Cable, GPU Riser Adapter, Ethereum Mining Riser Card",,$32.99
2191,Brainboxes Parallel Port Printer Low Profile PCI Express Serial Card Model PX-157,,$114.12
2192,Lenovo Quadro P400 Graphic Card - 2 GB GDDR5 - 3 x Mini DisplayPort - PC,,$116.52
2193,SAPPHIRE Radeon HD 5770 DirectX 11 100283-3L 1GB 128-Bit GDDR5 PCI Express 2.1 x16 HDCP Ready CrossFireX Support Video Card,,$215.00
2194,XFX Double D Radeon HD 6870 DirectX 11 HD-687A-ZDFC 1GB 256-Bit GDDR5 PCI Express 2.1 x16 HDCP Ready CrossFireX Support Video Card with Eyefinity,,$299.00
2195,ASUS Radeon X300SE DirectX 9 EAX300SE-X/TD/128 128MB 64-Bit DDR PCI Express x16 Video Card,,$89.00
2196,MSI Radeon HD 6450 DirectX 11 R6450-MD1GD3/LP 1GB 64-Bit DDR3 PCI Express 2.1 x16 HDCP Ready Low Profile Ready Video Card,,$116.99
2197,"EVGA 01G-P3-1312-LR GeForce 210 1GB DDR3 Graphics Card, 64bit, 2560x1600, PCI Express 2.0 x16, VGA, DVI, HDMI, Low Profile",,$49.37
2198,Dell NVidia Geforce FX5200 128MB VGA DVI Graphic Card G0001 9Y452 09Y452,,$20.99
2199,ASUS Radeon RX 560 4GB EVO OC Edition GDDR5 DP HDMI DVI AMD Graphics Card (RX560-O4G-EVO),,$299.99
2200,ASUS XONAR DGX 5.1 Channels PCI Express x1 Interface Gaming Audio Card,,$61.12
2201,MSI GeForce GTX 1070 DirectX 12 GTX 1070 GAMING 8G 8GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready SLI Support ATX Video Card,,$569.00
2202,Corn Electronics NGFF M.2 to USB 3.0 Transfer Card Mining Pcie Riser Card 2280/2260/2242 Breakable,,$7.58
2203,Geforce GT 730 2GB DDR3 PCI Expressx16 Video Graphics Card HMDI windows 8/7/vis,,$169.99
2204,"PCIe WiFi Card AC 1200Mbp Wireless Network Card with Bluetooth 4.2 Network Server Adapter, Wireless PCI Express Adapter Dual-Band 5G/2.4G PCI-E Wireless WI-FI Adapter Network Card for PC","Limited time offer, ends 09/12",$43.99
2205,Dual Mini 6 Pin To 8 Pin Male PCI-E Power Cable For Mac Pro Video Card,,$8.99
2206,Dell Telit Wireless DW5810e LN930 M.2 LTE 4G WWAN Module NGFF Wifi Card,,$24.21
2207,5/2.5G USB WiFi Adapter Dual Band 4.2 Wireless Network Card with Bluetooth for Desktop Laptop PC Projectors Windows XP/7/8/10,,$17.99
2208,Desktop Intel AX200 Wireless Card WiFi6 MU-MIMO Bluetooth 5.0 PCI-E Adapter vPro,,$48.30
2209,New Barco® MXRT-2600 2GB PCIe Small Form Graphic Card (K9306041),,$342.89
2210,VisionTek Products 900942 Radeon 7750 SFF 2GB GDDR5 2X DP Graphics Card,,$178.49
2211,Link Depot PCI to 2 Serial ports & 1 Parallel port controller card based on NM9835CV Model PCI-MULTI,,$9.99
2212,Atheros QCNFA222 AR5BWB222 2.4GHz/5GHz 802.11abgn WiFi Bluetooth 4.0 Wlan Card,,$14.98
2213,PNY GeForce GT 640 DirectX 11 VCGGT640XPB 1GB 128-Bit DDR3 PCI Express 3.0 x16 HDCP Ready Video Card,,$39.99
2214,XFX Radeon R9 390 DirectX 12 R9-390P-8256 8GB 512-Bit GDDR5 PCI Express 3.0 CrossFireX Support Double Dissipation XXX OC Video Card,,$499.00
2215,PNY GeForce FX 5500 DirectX 9 VCGFX55PPB 128MB 64-Bit DDR PCI Video Card,,$145.00
2216,HT | OMEGA CLARO II 7.1 Channels PCI Interface Sound Card,,$236.99
2217,EVGA GeForce GTX 285 for Mac DirectX 10 01G-P3-1080-TR 1GB 512-Bit GDDR3 PCI Express 2.0 x16 HDCP Ready Video Card,,$485.00
2218,Dual Port USB 3.0 to 54mm ExpressCard Express Card Adapter L Type for Notebook Laptop,,$12.27
2219,PCIE PCI-E Firewire IEEE 1394 2+1 3 Port Card Work With Windows 7 32/64 New,,$18.15
2220,Refurbished: GIGABYTE Radeon RX Vega 56 DirectX 12 GV-RXVEGA56GAMING OC-8GD 8GB 2048-Bit HBM2 PCI Express 3.0 x16 CrossFireX Support ATX Video Cards,,$249.99
2221,SAPPHIRE Vapor-X Radeon HD 7970 GHz Edition DirectX 11 100351VXSR 3GB 384-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready CrossFireX Support Video Card,,$299.00
2222,"Motherboard Mini PCI Express to Dual USB 3.0 20-pin Expansion Card Adapter,Mini PCIe PCI-e to 2 ports USB 3.0 w/ SATA power","Limited time offer, ends 09/13",$16.88
2223,PCI-e to PCI adapter PCIe to dual PCI slot expansion card support capture card gold tax card innovative sound card,,$27.69
2224,MSI Radeon R9 390 DirectX 12 R9 390 GAMING 8G 8GB 512-Bit GDDR5 PCI Express 3.0 HDCP Ready CrossFireX Support Video Card,,$499.00
2225,MINGYING GeForce GTX750 Graphic Card 1GB 128 Bit DDR5 DirectX 12 Video Card GPU PCI Express 3.0 X 16 VGA DVI HDMI,,$58.99
2226,XFX HD-577A-ZNDC Radeon HD 5770  XXX Edition 1GB 128-bit DDR5 PCI Express 2.0 x16 HDCP Ready CrossFireX Support Video Card,,$229.00
2227,Bluetooth 4.0 Wireless Wifi 2.4G PCI-E Card Adapter for PC Laptop BT,,$19.82
2228,Asus ROG-STRIX-RTX2080TI-O11G-GAMING GeForce RTX 2080 Ti Graphic Card - 11 GB GDDR6 - Triple Slot Space Required,,"$1,499.98"
2229,"Fenvi FV-8802 AC1200 Dual Band Wireless PCI Express Adapter For PC Desktop, Speed up to 867Mbps, 2.4Ghz/5Ghz, IEEE 802.11ac,Bluetooth 4.2,Support MU-MIMO, With Intel 8265 Network Card, 2 x Antennas",,$27.50
2230,VisionTek Radeon 5450 DirectX 11 900860 1GB DDR3 PCI Express 2.1 x16 ATX Video Card,,$46.76
2231,GIGABYTE GeForce RTX 2080 Ti DirectX 12 GV-N208TTURBO-11GC REV 2.0 11GB 352-Bit GDDR6 PCI Express 3.0 x16 SLI Support ATX Video Card,,"$1,229.00"
2232,Mini PCIe To PCI express slots expension adapter mPCIe to PCI-e 1x riser card supports Sound Card Network card graphics card,,$58.00
2233,"Open Box: Rosewill RNX-AC1900PCE, Dual Band Wireless AC1900 Wi-Fi Adapter for Desktop, Up to 1300 Mbps (5.0 GHz) + 600 Mbps (2.4 GHz) Wireless Data Rates, PCI-Express Interface, 3 x External Antennas",,$47.99
2234,ASUS EssenceSTXII Sound Card,,$277.00
2235,For Xbox One Wireless WiFi Bluetooth Module Board Card Replacement Repair Part,,$18.25
2236,Desktop PCI-Express PCI-e to PCI Adapter Card PCIe to Dual Pci Slot Expansion Card USB 3.0 Add on Card for mining video card,,$27.86
2237,PCI Express 16x Riser Card PCIe Graphics card pci-e steering card 90 degrees Right Angle Riser Adapter Card FOR 1U 2U host,,$16.49
2238,ASUS GeForce GTX 960 TURBO-GTX960-OC-2GD5 2GB 128-Bit GDDR5 PCI Express 3.0 HDCP Ready SLI Support Video Card,,$299.00
2239,XFX Double D Radeon HD 7970 DirectX 11 FX797ATDJC 3GB 384-Bit DDR5 PCI Express 3.0 CrossFireX Support Video Card,,$335.00
2240,MINGYING GeForce GTX 1060 DirectX 12 GeForce GTX 1060 3GBD5 3GB 192-Bit GDDR5 PCI Express 3.0 x16 Video Cards HDMI DP DVI Graphics Card,,$179.99
2241,2 pair 6dbi IPEX MHF4 U.fl To RP-SMA External Antenna Set for M.2 Wifi card,,$9.09
2242,D-Link DWA-582 AC1200 Wi-Fi PCI Express Adapter,,$49.17
2243,Mini PCIe To PCI-e slots adapter PCI express 1x riser card supports Sound Card Network card graphics card,,$52.02
2244,Asus 226819 Accessory Hyper M.2 X16 Card V2 Nvme M.2 128gbps Pcie ,,$106.65
2245,ASUS ROG Radeon RX Vega 56 STRIX-RXVEGA56-O8G-GAMING 8GB 2048-Bit HBM2 PCI Express 3.0 HDCP Ready CrossFireX Support Video Card,,$752.01
2246,4 Ports SATA 6G PCI Express Controller Card PCI-e to SATA III 3.0 converter with Heat Sink Expansion Adapter Board for PC,,$27.62
2247,"2pcs New ATI Long CrossFire Bridge Connector 4"" 10cm",,$20.14
2248,"SAPPHIRE NITRO+ Radeon RX 580 DirectX 12 100411NT+4G-2L 4GB 256-Bit GDDR5 CrossFireX Support ATX Video Card w/ Backplate (UEFI), SAMSUNG MEMORY",,$269.98
2249,NGFF to PCI-E Riser Card M.2 Port To PCIE Expansion Cards NGFF PCI-E X4 Slot Adapter Card PCI-E 4X Female to NGFF m.2 Riser Card,,$10.57
2250,MSI Radeon R7 370 DirectX 12 R7 370 GAMING 4G 4GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready CrossFireX Support ATX Video Card,,$335.00
2251,Open Box: GIGABYTE AORUS GeForce RTX 2080 TI DirectX 12 GV-N208TAORUS X-11GC Video Card,,"$1,234.99"
2252,SD SDHC SDXC to Compact Flash CF Type I Flash Memory Card Extreme CF Adapter 3.3mm for Camera,,$9.99
2253,PCIE Add on Cards 4 Ports PCI Express Switch PCI-E to PCIE Riser Card 1X Interface Expansion Card USB Power PCI-E Post Card,,$41.30
2254,Pci-e serial card rs232 expansion card 9 needle com card industrial card wch382l chip,,$21.15
2255,Laptop Mini PCI express to PCI-e PCI express x1 HDD Card slot for Sound Card Network card graphics card,,$37.75
2256,ASUS Radeon R7 370 STRIX-R7370-DC2OC-4GD5-GAMING 4GB 256-Bit GDDR5 PCI Express 3.0 HDCP Ready Video Card,,$329.00
2257,ETopSell PCI Express 1 to 8 PCIe Miner Machine Graphics Card Mining Riser Card PCI-E 16X Data Graphics SATA to 8Pin Adapter Card for BTC Miner Machine Board,,$159.80
2258,Mini PCIe To PCI-e slots adapter PCI express 1x riser card test tool for Sound Card Network card graphics card,,$19.32
2259,Externe Msata Add On Card/Cards HDD Adapter for sata Hard Disk Card reader sata controller USB sata adapter card Newest,,$17.02
2260,GIGABYTE GeForce GT 710 DirectX 12 GV-N710D3-2GL REV2.0 2GB 64-Bit DDR3 PCI Express 2.0 Low Profile Video Card,,$149.89
2261,NGFF SSD to PCI-E Riser Card M.2 Port To PCIE Expansion Cards NGFF PCI Express X4 Slot Adapter Card/ M.2 Reiser Card,,$10.64
2262,sedna  sepciesc10 pcie 7.1 channel sound card  cm8828 + cm9882a  with spdif bracket  standard and low profile brackets are included,,$83.22
2263,Mini PCIe To PCI express slots expension adapter mPCIe to PCI-e 1x riser card supports Sound Card Network card graphics card,,$112.00
2264,NEW Intel I350T4V2BLK Ethernet Server Adapter I350-T4 Gigabit Card Bulk Pack NIC,,$496.79
2265,For 3G 4G module USIM card slot Extension adapter card MINI PCIE include SIM card slot Extension module Extension Riser Card,,$26.63
2266,Linksys WMP54G 32bit PCI2.2 Wireless-G Adapter,,$27.68
2267,Half-size / Full-size Mini PCIe To 2 PCI 32bit slots adapter mini pci-e riser card for PCI Sound Card Network card graphics card,,$70.35
2268,amdeal High Speed 5Gbp/S Mining extension card NGFF M.2 To USB3.0 Riser Card Adapter Card Expansion Card PCI-E 16X BTC LTC,,$8.69
2269,Newest MINI PCI e to Dual PCI Adapter mini PCIE Riser to PCI Slot for Capture Card Gold Tax Card Sound Cards Parallel Port Cards,,$34.99
2270,Mini PCIe To PCI express slots expension adapter mPCIe to PCI-e 1x riser card supports Sound Card Network card graphics card,,$88.95
2271,CNKESIN PCI-E Riser Card 90 Degree VGA Adapter Card PCI-E16X Adapter Card Height 6CM Heighten Transverse Steering Card,,$22.23
2272,PNY GeForce GTX 1070 Ti DirectX 12 VCGGTX1070T8PB-BB 8GB 256-Bit GDDR5 PCI Express 3.0 x16 SLI Support Video Card,,$640.00
2273,MSI Herald-AC Intel AC 8265 Dual-band WiFi PCIe Adaptor Card MU-MIMO 802.11a/b/g/n/ac Bluetooth 4.2,,$63.99
2274,ATI Radeon 9800PRO DirectX 9 100-435002 128MB 256-Bit DDR AGP 4X/8X Video Card,,$365.00
2275,PCIE 1X To PCI-e 16x slots Extension Riser card 1 to 2 PCI-express adapter PCI express Sound Card Network card graphics card,,$36.09
2276,amzdeal  Super-Speed Express Card 34mm to 5Gbps Dual 2 Ports USB 3.0 Card Port Adapter Add On Cards Express Card Converter,,$15.93
2277,NGFF to PCI-E Riser Card M.2 Port To PCIE Expansion Cards NGFF PCI-E X4 Slot Adapter Card PCI-E 4X Female to NGFF m.2 Riser Card,,$11.22
2278,SIIG DP 1-Port RS232 9-Pin Serial PCI Adapter Card with 16550 UART w/ Brackets,,$38.59
2279,Mini PCIe To PCI-e slots adapter PCI express 1x riser card supports Sound Card Network card graphics card,,$52.02
2280,Add On Cards USB Expansion Card PCIE Sata/Card PCIE USB Adapter USB3 PCIE USB 3.1 PCI E USB C 2.4A Computer Expansion Cards NEW,,$15.99
2281,Q13027 WBTUO LM-211N-V1.0 MSATA to M.2 NGFF SSD Adapter Card - Green,,$5.42
2282,PCI-e to PCI adapter PCIe to dual PCI slot expansion card support capture card gold tax card innovative sound card,,$27.14
2283,SMART BUY INTERNAL SERIAL PORT FLEX IO,,$45.19
2284,Microsemi Lightning Arrestor With 25ft Cable 093-15202-002,,$114.73
2285,Lot of 10 - LSI SAS92008E Full-Height Bracket ONLY P1277-0006M,,$60.47
2286,ATI/AMD/Radeon HD5450 PCI,,$53.62
2287,C2G USB INTERNAL AT MOTHERBOARD ADAPTER Model 13403,,$17.48
2288,VisionTek Radeon RX 560 4GB GDDR5 4M 4x mDP 901278,,$195.20
2289,NVIDIA TITAN V Graphic Card - 1.20 GHz Core - 1.46 GHz Boost Clock - 12 GB HBM2 - Dual Slot Space Required,,"$3,290.00"
2290,LSI Logic Controller Card 05-26106-00 MegaRAID 9341-8i Single 8Port SATA/SAS,,$406.26
2291,Newest MINI PCIe to Dual PCI Adapter mini PCI E Riser to PCI Slot for Capture Card Gold Tax Card Sound Cards Parallel Port Cards,,$40.05
2292,NEW Manhattan 506847 USB 3.0 Gigabit Adapter Ethernet Card SuperSpeed to,,$62.02
2293,KuWFi 1200Mbps Mini USB Wifi Network Card Dual Band Wifi Wireless AC Adapter,,$14.99
2294,Half-size / Full-size Mini PCIe To 2 PCI 32bit slots adapter mini pci-e riser card for PCI Sound Card Network card graphics card,,$80.95
2295,Mini PCIe To PCI-e slots adapter PCI express 1x riser card supports Sound Card Network card graphics card,,$52.02
2296,Open Box: ASUS Phoenix GeForce RTX 2060 DirectX 12 PH-RTX2060-6G 6GB 192-Bit GDDR6 PCI Express 3.0 HDCP Ready Video Card,,$332.99
2297,3173K 109-C26457-00 Dell AMD ATI Radeon HD6450 1GB 3173K PCI-EXPRESS VIDEO CARDS,,$89.00
2298,XFX Radeon R9 380 R9-380P-4255 4GB 256-Bit GDDR5 PCI Express 3.0 CrossFireX Support Double Dissipation XXX OC Video Card,,$325.00
2299,Mini PCIe To PCI-e slots adapter PCI express 1x riser card supports Sound Card Network card graphics card,,$35.47
2300,SAPPHIRE NITRO Radeon R9 380 DirectX 12 100384NT4GOC-2L 4GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready Dual-X OC Version w/ backplate (UEFI) Video Card,,$299.00
2301,Riser card Mini PCI-Eextender to PCIE 16X Card Slot Expansion to USB 3.0 Interface Adapter Riser Card for video graphics card,,$15.83
2302,Add On Cards USB Expansion Card PCIE Sata/Card PCIE USB Adapter USB3 PCIE USB 3.1 PCI E USB C 2.4A Computer Expansion Cards New,,$16.23
2303,MSI Radeon R9 270X DirectX 11.2 R9 270X GAMING 2G 2GB 256-Bit GDDR5 PCI Express 3.0 x16 HDCP Ready CrossFireX Support Video Card,,$275.00
2304,Mini PCIe To PCI express slots expension adapter mPCIe to PCI-e 1x riser card supports Sound Card Network card graphics card,,$57.75
2305,5x PCI Slot Cover Dust Filter Blanking Plate Hard Steel Black w/screws,,$8.38
2306,USB 5.1 Stereo Sound Card Adaptor (Windows 7 Compatible),,$3.46
2307,C2G 1ft 2 Port USB 2.0 Internal AT Motherboard Adapter,,$17.48
2308,NEW Add On Card PCI E/PCIE SATA Card PCI Express SATA 3 PCIE to SATA 3.0 Card 6 Port SATA3 PCIE X1 Card with Low Profile Bracket,,$39.99
2309,HP INC. - SB WORKSTATION OPTIONS 1ME43AT SMART BUY NVIDIA QUADRO P400,,$125.12
2310,Mini PCI Express Adapter Mini PCI E Riser Card MINI PCIE to MINI PCI E Expansion Card SIM Card Slot for 3G/4G WWAN LTE GPS Cards,,$21.99
2311,PCI Express 16x Riser Card PCIe Graphics card pci-e steering card 90 degrees Right Angle Riser Adapter Card FOR 1U 2U host,,$15.94
2312,Open Box: GIGABYTE RTX 2080 TI 11GB GDDR6 GV-N208TWF3-11GC PCI Express 3.0 x16 Video Card,,$997.99
2313,XFX Radeon HD 6570 DirectX 11 HD-657X-ZDF2 1GB 64-Bit DDR3 PCI Express 2.1 x16 HDCP Ready Video Card,,$129.00
2314,Mini USB WiFi Wireless Adapter Network Card 802.11n 150M,,$4.27
2315,PCI Express PCI-e 300Mbps IEEE 802.11b/g/n Wireless WiFi Network Card Adapter,,$9.00
